,UMAP_1,UMAP_2,file_name,class
600,73.68792,-7.0347614,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_0_cc_3,EX_SPEC_CIRCULR_RANGE
601,78.8263,-5.1730847,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_0_oc,EX_SPEC_CIRCULR_RANGE
602,80.97443,-5.3709874,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_0,EX_SPEC_CIRCULR_RANGE
603,73.46281,-10.293032,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1,EX_SPEC_CIRCULR_RANGE
604,78.22128,-11.510652,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_2,EX_SPEC_CIRCULR_RANGE
605,74.44875,-6.6698613,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_3,EX_SPEC_CIRCULR_RANGE
606,79.903145,-4.185224,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_oc,EX_SPEC_CIRCULR_RANGE
607,76.785416,-11.978712,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_0_7_cc_0,EX_SPEC_CIRCULR_RANGE
608,75.27829,-11.378273,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_0_7_cc_1,EX_SPEC_CIRCULR_RANGE
609,76.787094,-8.450301,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_0_7_cc_2,EX_SPEC_CIRCULR_RANGE
610,73.218094,-8.253486,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_0_7_cc_3,EX_SPEC_CIRCULR_RANGE
611,79.58948,-10.61212,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_0_7_oc,EX_SPEC_CIRCULR_RANGE
612,79.464966,-6.9402018,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_0,EX_SPEC_CIRCULR_RANGE
613,76.60992,-9.95946,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_1,EX_SPEC_CIRCULR_RANGE
614,79.38392,-5.997397,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2,EX_SPEC_CIRCULR_RANGE
615,80.44274,-5.5408654,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_3,EX_SPEC_CIRCULR_RANGE
616,77.92596,-10.82134,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_oc,EX_SPEC_CIRCULR_RANGE
617,75.29612,-6.507754,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_2_cc_0,EX_SPEC_CIRCULR_RANGE
618,75.90681,-10.760673,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_2_cc_1,EX_SPEC_CIRCULR_RANGE
619,72.24222,-7.572461,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_2_cc_2,EX_SPEC_CIRCULR_RANGE
620,78.9388,-4.224271,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_2_cc_3,EX_SPEC_CIRCULR_RANGE
621,73.28144,-8.485611,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_2_oc,EX_SPEC_CIRCULR_RANGE
622,78.59709,-9.974144,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_0,EX_SPEC_CIRCULR_RANGE
623,79.910515,-9.048993,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_1,EX_SPEC_CIRCULR_RANGE
624,75.51223,-5.125563,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_2,EX_SPEC_CIRCULR_RANGE
625,72.45433,-7.915578,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3,EX_SPEC_CIRCULR_RANGE
626,76.948845,-6.846212,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_oc,EX_SPEC_CIRCULR_RANGE
627,75.90793,-7.349833,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_0_cc_0,EX_SPEC_CIRCULR_RANGE
628,72.67781,-5.44425,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_0_cc_1,EX_SPEC_CIRCULR_RANGE
629,74.218056,-10.060295,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_0_cc_2,EX_SPEC_CIRCULR_RANGE
630,80.548645,-8.212441,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_0_cc_3,EX_SPEC_CIRCULR_RANGE
631,73.9447,-8.715228,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_0_oc,EX_SPEC_CIRCULR_RANGE
632,78.75508,-9.638208,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_cc_0,EX_SPEC_CIRCULR_RANGE
633,75.40706,-9.108676,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_cc_1,EX_SPEC_CIRCULR_RANGE
634,80.982704,-7.9018073,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_cc_2,EX_SPEC_CIRCULR_RANGE
635,79.539055,-11.348993,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_cc_3,EX_SPEC_CIRCULR_RANGE
636,77.348465,-9.165058,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc,EX_SPEC_CIRCULR_RANGE
637,-33.006905,-35.992817,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_0_7_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
638,-31.000334,-33.02828,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_0_7_oc,EX_SPEC_CLINVAR_LOLLIPOP
639,-30.00081,-35.470543,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
640,-33.26871,-33.829884,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_oc,EX_SPEC_CLINVAR_LOLLIPOP
641,-31.820477,-35.490032,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_2_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
642,-30.216732,-34.74463,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_2_oc,EX_SPEC_CLINVAR_LOLLIPOP
643,-32.15737,-32.49182,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_0_7_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
644,-32.20855,-33.89404,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_0_7_oc,EX_SPEC_CLINVAR_LOLLIPOP
645,-31.208252,-32.17267,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_1_0_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
646,-32.619446,-33.036217,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_1_0_oc,EX_SPEC_CLINVAR_LOLLIPOP
647,-31.545126,-36.543568,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_1_2_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
648,-30.86493,-36.004673,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_0_s_1_2_oc,EX_SPEC_CLINVAR_LOLLIPOP
649,-33.547176,-33.14551,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_0_7_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
650,-30.133665,-34.7813,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_0_7_oc,EX_SPEC_CLINVAR_LOLLIPOP
651,-29.401049,-33.95002,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_0_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
652,-30.337627,-32.86563,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_0_oc,EX_SPEC_CLINVAR_LOLLIPOP
653,-33.760174,-34.52103,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_cc_0,EX_SPEC_CLINVAR_LOLLIPOP
654,-32.020996,-34.53001,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc,EX_SPEC_CLINVAR_LOLLIPOP
655,36.603546,33.50275,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_0,EX_SPEC_CYTOBANDS
656,33.96157,32.8343,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_0_serial,EX_SPEC_CYTOBANDS
657,34.924305,37.1923,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_1,EX_SPEC_CYTOBANDS
658,34.489525,32.79019,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_1_serial,EX_SPEC_CYTOBANDS
659,33.419895,37.981735,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_2,EX_SPEC_CYTOBANDS
660,35.90898,36.20476,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_cc_2_serial,EX_SPEC_CYTOBANDS
661,13.711814,-33.526115,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_oc,EX_SPEC_CYTOBANDS
662,14.076964,-32.297375,EX_SPEC_CYTOBANDS_sw_0_7_s_0_7_oc_serial,EX_SPEC_CYTOBANDS
663,36.51402,35.619514,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_0,EX_SPEC_CYTOBANDS
664,35.718086,39.38785,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_0_circular,EX_SPEC_CYTOBANDS
665,33.04284,33.533554,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_0_serial,EX_SPEC_CYTOBANDS
666,35.285725,33.2885,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_1,EX_SPEC_CYTOBANDS
667,35.96909,33.838356,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_1_serial,EX_SPEC_CYTOBANDS
668,37.650536,34.1856,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_2,EX_SPEC_CYTOBANDS
669,34.324238,34.204403,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_cc_2_serial,EX_SPEC_CYTOBANDS
670,14.675636,-35.248985,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_oc,EX_SPEC_CYTOBANDS
671,13.666115,-36.195286,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_oc_circular,EX_SPEC_CYTOBANDS
672,13.778077,-32.33906,EX_SPEC_CYTOBANDS_sw_0_7_s_1_0_oc_serial,EX_SPEC_CYTOBANDS
673,34.072594,36.559853,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_0,EX_SPEC_CYTOBANDS
674,34.344368,36.7879,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_0_circular,EX_SPEC_CYTOBANDS
675,32.3357,36.645245,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_0_serial,EX_SPEC_CYTOBANDS
676,32.26108,36.10449,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_1,EX_SPEC_CYTOBANDS
677,36.114742,35.95448,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_1_serial,EX_SPEC_CYTOBANDS
678,35.80945,34.38547,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_2,EX_SPEC_CYTOBANDS
679,37.29209,36.166042,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_cc_2_serial,EX_SPEC_CYTOBANDS
680,12.740885,-31.904099,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_oc,EX_SPEC_CYTOBANDS
681,12.198304,-35.533318,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_oc_circular,EX_SPEC_CYTOBANDS
682,14.961048,-31.590687,EX_SPEC_CYTOBANDS_sw_1_0_s_0_7_oc_serial,EX_SPEC_CYTOBANDS
683,35.988667,37.862583,EX_SPEC_CYTOBANDS_sw_1_0_s_1_0_cc_0,EX_SPEC_CYTOBANDS
684,36.89779,38.247974,EX_SPEC_CYTOBANDS_sw_1_0_s_1_0_cc_0_circular,EX_SPEC_CYTOBANDS
685,37.547478,34.934692,EX_SPEC_CYTOBANDS_sw_1_0_s_1_0_cc_1,EX_SPEC_CYTOBANDS
686,37.17424,34.549034,EX_SPEC_CYTOBANDS_sw_1_0_s_1_0_cc_2,EX_SPEC_CYTOBANDS
687,14.499302,-34.643093,EX_SPEC_CYTOBANDS_sw_1_0_s_1_0_oc,EX_SPEC_CYTOBANDS
688,11.595765,-36.23283,EX_SPEC_CYTOBANDS_sw_1_0_s_1_0_oc_circular,EX_SPEC_CYTOBANDS
689,34.74637,38.405014,EX_SPEC_CYTOBANDS_sw_1_0_s_1_2_cc_0,EX_SPEC_CYTOBANDS
690,36.98532,38.542934,EX_SPEC_CYTOBANDS_sw_1_0_s_1_2_cc_0_circular,EX_SPEC_CYTOBANDS
691,34.013454,38.812508,EX_SPEC_CYTOBANDS_sw_1_0_s_1_2_cc_1,EX_SPEC_CYTOBANDS
692,38.373783,35.73275,EX_SPEC_CYTOBANDS_sw_1_0_s_1_2_cc_2,EX_SPEC_CYTOBANDS
693,13.20738,-34.994747,EX_SPEC_CYTOBANDS_sw_1_0_s_1_2_oc,EX_SPEC_CYTOBANDS
694,12.312138,-32.80663,EX_SPEC_CYTOBANDS_sw_1_0_s_1_2_oc_circular,EX_SPEC_CYTOBANDS
695,32.955112,37.747845,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_0,EX_SPEC_CYTOBANDS
696,36.518623,38.295948,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_0_circular,EX_SPEC_CYTOBANDS
697,36.055077,32.396595,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_0_serial,EX_SPEC_CYTOBANDS
698,38.07665,35.143353,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_1,EX_SPEC_CYTOBANDS
699,32.886494,34.64423,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_1_serial,EX_SPEC_CYTOBANDS
700,37.66774,36.614834,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_2,EX_SPEC_CYTOBANDS
701,34.94453,34.00364,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_cc_2_serial,EX_SPEC_CYTOBANDS
702,10.752503,-33.232105,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_oc,EX_SPEC_CYTOBANDS
703,11.281041,-33.34653,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_oc_circular,EX_SPEC_CYTOBANDS
704,12.128675,-32.8902,EX_SPEC_CYTOBANDS_sw_1_2_s_0_7_oc_serial,EX_SPEC_CYTOBANDS
705,36.25005,39.137177,EX_SPEC_CYTOBANDS_sw_1_2_s_1_0_cc_0,EX_SPEC_CYTOBANDS
706,38.30968,37.82386,EX_SPEC_CYTOBANDS_sw_1_2_s_1_0_cc_0_circular,EX_SPEC_CYTOBANDS
707,33.358646,37.371548,EX_SPEC_CYTOBANDS_sw_1_2_s_1_0_cc_1,EX_SPEC_CYTOBANDS
708,32.83092,35.459282,EX_SPEC_CYTOBANDS_sw_1_2_s_1_0_cc_2,EX_SPEC_CYTOBANDS
709,12.565538,-32.232918,EX_SPEC_CYTOBANDS_sw_1_2_s_1_0_oc,EX_SPEC_CYTOBANDS
710,11.116088,-34.86987,EX_SPEC_CYTOBANDS_sw_1_2_s_1_0_oc_circular,EX_SPEC_CYTOBANDS
711,33.827698,35.657677,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_cc_0,EX_SPEC_CYTOBANDS
712,35.627094,38.15625,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_cc_0_circular,EX_SPEC_CYTOBANDS
713,33.058823,34.358757,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_cc_1,EX_SPEC_CYTOBANDS
714,34.89234,33.694984,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_cc_2,EX_SPEC_CYTOBANDS
715,14.365464,-34.033203,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc,EX_SPEC_CYTOBANDS
716,11.368623,-33.09499,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular,EX_SPEC_CYTOBANDS
717,-45.84522,-38.619022,EX_SPEC_GENE_ANNOTATION_sw_0_7_s_0_7,EX_SPEC_GENE_ANNOTATION
718,-39.32468,72.138466,EX_SPEC_GIVE_sw_0_7_s_0_7,EX_SPEC_GIVE
719,-39.04148,72.24452,EX_SPEC_GIVE_sw_0_7_s_1_0,EX_SPEC_GIVE
720,-38.015877,72.91362,EX_SPEC_GIVE_sw_0_7_s_1_2,EX_SPEC_GIVE
721,-39.931118,72.001495,EX_SPEC_GIVE_sw_1_0_s_0_7,EX_SPEC_GIVE
722,-36.951694,73.94827,EX_SPEC_GIVE_sw_1_0_s_1_0,EX_SPEC_GIVE
723,-38.354443,73.42213,EX_SPEC_GIVE_sw_1_0_s_1_2,EX_SPEC_GIVE
724,-37.75078,73.98252,EX_SPEC_GIVE_sw_1_2_s_0_7,EX_SPEC_GIVE
725,-38.571842,71.92897,EX_SPEC_GIVE_sw_1_2_s_1_0,EX_SPEC_GIVE
726,-38.311863,72.788086,EX_SPEC_GIVE_sw_1_2_s_1_2,EX_SPEC_GIVE
727,19.033323,38.83517,EX_SPEC_GREMLIN_sw_0_7_s_0_7_cc_0,EX_SPEC_GREMLIN
728,23.58015,41.416676,EX_SPEC_GREMLIN_sw_0_7_s_0_7_cc_1,EX_SPEC_GREMLIN
729,23.845833,42.18671,EX_SPEC_GREMLIN_sw_0_7_s_0_7_cc_2,EX_SPEC_GREMLIN
730,20.014923,42.596016,EX_SPEC_GREMLIN_sw_0_7_s_0_7_oc,EX_SPEC_GREMLIN
731,20.695381,37.799442,EX_SPEC_GREMLIN_sw_0_7_s_1_0_cc_0,EX_SPEC_GREMLIN
732,22.466303,39.80827,EX_SPEC_GREMLIN_sw_0_7_s_1_0_cc_1,EX_SPEC_GREMLIN
733,24.221008,39.811337,EX_SPEC_GREMLIN_sw_0_7_s_1_0_cc_2,EX_SPEC_GREMLIN
734,20.005617,36.80387,EX_SPEC_GREMLIN_sw_0_7_s_1_0_oc,EX_SPEC_GREMLIN
735,20.609837,42.28821,EX_SPEC_GREMLIN_sw_0_7_s_1_2_cc_0,EX_SPEC_GREMLIN
736,20.363451,40.064636,EX_SPEC_GREMLIN_sw_0_7_s_1_2_cc_1,EX_SPEC_GREMLIN
737,23.128153,37.098648,EX_SPEC_GREMLIN_sw_0_7_s_1_2_cc_2,EX_SPEC_GREMLIN
738,22.611742,40.610325,EX_SPEC_GREMLIN_sw_0_7_s_1_2_oc,EX_SPEC_GREMLIN
739,19.492197,40.714947,EX_SPEC_GREMLIN_sw_1_0_s_0_7_cc_0,EX_SPEC_GREMLIN
740,22.165201,41.61492,EX_SPEC_GREMLIN_sw_1_0_s_0_7_cc_1,EX_SPEC_GREMLIN
741,20.619732,39.71326,EX_SPEC_GREMLIN_sw_1_0_s_0_7_cc_2,EX_SPEC_GREMLIN
742,20.52211,38.572777,EX_SPEC_GREMLIN_sw_1_0_s_0_7_oc,EX_SPEC_GREMLIN
743,22.141375,39.60055,EX_SPEC_GREMLIN_sw_1_0_s_1_0_cc_0,EX_SPEC_GREMLIN
744,23.359833,41.10177,EX_SPEC_GREMLIN_sw_1_0_s_1_0_cc_1,EX_SPEC_GREMLIN
745,24.092272,39.202133,EX_SPEC_GREMLIN_sw_1_0_s_1_0_cc_2,EX_SPEC_GREMLIN
746,21.007792,41.782314,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc,EX_SPEC_GREMLIN
747,21.345575,37.49911,EX_SPEC_GREMLIN_sw_1_0_s_1_2_cc_0,EX_SPEC_GREMLIN
748,22.99868,38.603622,EX_SPEC_GREMLIN_sw_1_0_s_1_2_cc_1,EX_SPEC_GREMLIN
749,21.034372,42.05799,EX_SPEC_GREMLIN_sw_1_0_s_1_2_cc_2,EX_SPEC_GREMLIN
750,22.908127,37.657074,EX_SPEC_GREMLIN_sw_1_0_s_1_2_oc,EX_SPEC_GREMLIN
751,23.050396,42.18697,EX_SPEC_GREMLIN_sw_1_2_s_0_7_cc_0,EX_SPEC_GREMLIN
752,18.741777,40.271175,EX_SPEC_GREMLIN_sw_1_2_s_0_7_cc_1,EX_SPEC_GREMLIN
753,21.868717,37.45046,EX_SPEC_GREMLIN_sw_1_2_s_0_7_cc_2,EX_SPEC_GREMLIN
754,21.80102,40.743824,EX_SPEC_GREMLIN_sw_1_2_s_0_7_oc,EX_SPEC_GREMLIN
755,23.324383,38.78686,EX_SPEC_GREMLIN_sw_1_2_s_1_0_cc_0,EX_SPEC_GREMLIN
756,20.402077,36.774857,EX_SPEC_GREMLIN_sw_1_2_s_1_0_cc_1,EX_SPEC_GREMLIN
757,24.142967,37.896843,EX_SPEC_GREMLIN_sw_1_2_s_1_0_cc_2,EX_SPEC_GREMLIN
758,20.3521,41.648327,EX_SPEC_GREMLIN_sw_1_2_s_1_0_oc,EX_SPEC_GREMLIN
759,21.925884,37.873375,EX_SPEC_GREMLIN_sw_1_2_s_1_2_cc_0,EX_SPEC_GREMLIN
760,24.57978,39.56317,EX_SPEC_GREMLIN_sw_1_2_s_1_2_cc_1,EX_SPEC_GREMLIN
761,19.319838,38.923565,EX_SPEC_GREMLIN_sw_1_2_s_1_2_cc_2,EX_SPEC_GREMLIN
762,20.19302,38.58067,EX_SPEC_GREMLIN_sw_1_2_s_1_2_oc,EX_SPEC_GREMLIN
763,39.356197,-26.462965,EX_SPEC_LINKING_sw_0_7_s_0_7_cc_0,EX_SPEC_LINKING
764,-2.1389174,-51.008884,EX_SPEC_LINKING_sw_0_7_s_0_7_oc,EX_SPEC_LINKING
765,39.950466,-25.630716,EX_SPEC_LINKING_sw_0_7_s_1_0_cc_0,EX_SPEC_LINKING
766,-0.5163359,-49.536045,EX_SPEC_LINKING_sw_0_7_s_1_0_oc,EX_SPEC_LINKING
767,38.265377,-21.300423,EX_SPEC_LINKING_sw_0_7_s_1_2_cc_0,EX_SPEC_LINKING
768,-3.2706823,-51.412052,EX_SPEC_LINKING_sw_0_7_s_1_2_oc,EX_SPEC_LINKING
769,38.19766,-20.744572,EX_SPEC_LINKING_sw_1_0_s_0_7_cc_0,EX_SPEC_LINKING
770,1.3489939,-51.580902,EX_SPEC_LINKING_sw_1_0_s_0_7_oc,EX_SPEC_LINKING
771,40.07684,-21.171436,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0,EX_SPEC_LINKING
772,-1.9223464,-51.97398,EX_SPEC_LINKING_sw_1_0_s_1_0_oc,EX_SPEC_LINKING
773,40.643208,-24.677607,EX_SPEC_LINKING_sw_1_0_s_1_2_cc_0,EX_SPEC_LINKING
774,1.2002962,-49.10284,EX_SPEC_LINKING_sw_1_0_s_1_2_oc,EX_SPEC_LINKING
775,39.431316,-22.075932,EX_SPEC_LINKING_sw_1_2_s_0_7_cc_0,EX_SPEC_LINKING
776,-1.5989925,-52.486588,EX_SPEC_LINKING_sw_1_2_s_0_7_oc,EX_SPEC_LINKING
777,39.96536,-23.53893,EX_SPEC_LINKING_sw_1_2_s_1_0_cc_0,EX_SPEC_LINKING
778,2.0445154,-50.840294,EX_SPEC_LINKING_sw_1_2_s_1_0_oc,EX_SPEC_LINKING
779,37.568462,-24.390215,EX_SPEC_LINKING_sw_1_2_s_1_2_cc_0,EX_SPEC_LINKING
780,-0.96342146,-51.64628,EX_SPEC_LINKING_sw_1_2_s_1_2_oc,EX_SPEC_LINKING
781,11.049566,54.117477,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_0_7_cc_0,EX_SPEC_MARK_DISPLACEMENT
782,10.754844,53.759045,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_0_7_cc_1,EX_SPEC_MARK_DISPLACEMENT
783,13.96505,57.842373,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_0_7_cc_2,EX_SPEC_MARK_DISPLACEMENT
784,9.340152,55.566742,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_0_7_oc,EX_SPEC_MARK_DISPLACEMENT
785,15.570471,54.298798,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_0_cc_0,EX_SPEC_MARK_DISPLACEMENT
786,10.093927,54.752037,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_0_cc_1,EX_SPEC_MARK_DISPLACEMENT
787,11.641279,54.679253,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_0_cc_2,EX_SPEC_MARK_DISPLACEMENT
788,10.47331,56.51773,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_0_oc,EX_SPEC_MARK_DISPLACEMENT
789,14.768533,56.059994,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_2_cc_0,EX_SPEC_MARK_DISPLACEMENT
790,13.066518,58.17282,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_2_cc_1,EX_SPEC_MARK_DISPLACEMENT
791,12.400714,57.32373,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_2_cc_2,EX_SPEC_MARK_DISPLACEMENT
792,10.150875,53.910168,EX_SPEC_MARK_DISPLACEMENT_sw_0_7_s_1_2_oc,EX_SPEC_MARK_DISPLACEMENT
793,10.9050865,56.4817,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_0_7_cc_0,EX_SPEC_MARK_DISPLACEMENT
794,14.914245,57.480076,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_0_7_cc_1,EX_SPEC_MARK_DISPLACEMENT
795,12.892596,52.32073,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_0_7_cc_2,EX_SPEC_MARK_DISPLACEMENT
796,10.591328,54.278946,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_0_7_oc,EX_SPEC_MARK_DISPLACEMENT
797,9.448817,56.596306,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_cc_0,EX_SPEC_MARK_DISPLACEMENT
798,11.362965,57.62757,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_cc_1,EX_SPEC_MARK_DISPLACEMENT
799,14.086605,52.747692,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_cc_2,EX_SPEC_MARK_DISPLACEMENT
800,12.197845,52.54994,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc,EX_SPEC_MARK_DISPLACEMENT
801,13.466748,56.10453,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_2_cc_0,EX_SPEC_MARK_DISPLACEMENT
802,12.449376,53.97644,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_2_cc_1,EX_SPEC_MARK_DISPLACEMENT
803,15.589759,55.864773,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_2_cc_2,EX_SPEC_MARK_DISPLACEMENT
804,14.515078,56.805687,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_2_oc,EX_SPEC_MARK_DISPLACEMENT
805,14.764693,54.167175,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_0_7_cc_0,EX_SPEC_MARK_DISPLACEMENT
806,11.006349,56.206963,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_0_7_cc_1,EX_SPEC_MARK_DISPLACEMENT
807,14.662421,53.910088,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_0_7_cc_2,EX_SPEC_MARK_DISPLACEMENT
808,12.311502,55.97777,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_0_7_oc,EX_SPEC_MARK_DISPLACEMENT
809,14.267455,56.849865,EX_SPEC_MARK_DISPLACEMENT_sw_1_2_s_1_0_cc_0,EX_SPEC_MARK_DISPLACEMENT
