,Unnamed: 0,query_file,query_type,target_embedding_type,smallest_k_matched
3447,3447,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.png,imgs,spec,1267
3448,3448,LINE_sw_0_7_s_0_7_cc_1_query.png,imgs,text,31
3449,3449,LINE_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4,31
3450,3450,LINE_sw_0_7_s_0_7_cc_1_query.png,imgs,text_0_2_4_llm_fs_single,1
3451,3451,LINE_sw_0_7_s_0_7_cc_1_query.png,imgs,image,1
3452,3452,LINE_sw_0_7_s_0_7_cc_1_query.png,imgs,spec,388
3453,3453,AREA_sw_0_7_s_0_7_cc_0_query.png,imgs,text,25
3454,3454,AREA_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,25
3455,3455,AREA_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,3
3456,3456,AREA_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3457,3457,AREA_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,1788
3458,3458,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.png,imgs,text,577
3459,3459,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.png,imgs,text_0_2_4,883
3460,3460,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.png,imgs,text_0_2_4_llm_fs_single,40
3461,3461,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.png,imgs,image,1
3462,3462,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.png,imgs,spec,152
3463,3463,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text,536
3464,3464,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4,534
3465,3465,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,text_0_2_4_llm_fs_single,24
3466,3466,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,image,1
3467,3467,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.png,imgs,spec,182
0,0,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text,1
1,1,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
2,2,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,7
3,3,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,image,402
4,4,rule-mark_p_0_sw_1_0_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,spec,58
5,5,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,3
6,6,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
7,7,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
8,8,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,135
9,9,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,3156
10,10,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
11,11,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,3
12,12,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
13,13,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
14,14,multi_layer_circular_m_2_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,17
15,15,gene_annotation_single_4_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,35
16,16,gene_annotation_single_4_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
17,17,gene_annotation_single_4_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,4
18,18,gene_annotation_single_4_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,47
19,19,gene_annotation_single_4_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,2072
20,20,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,21
21,21,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,22
22,22,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
23,23,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,4
24,24,viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,343
25,25,overview-landing_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text,259
26,26,overview-landing_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,291
27,27,overview-landing_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,20
28,28,overview-landing_cc_0_query1.txt,alt_0_2_4_llm_fs_single,image,223
29,29,overview-landing_cc_0_query1.txt,alt_0_2_4_llm_fs_single,spec,1015
30,30,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,12
31,31,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,29
32,32,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
33,33,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,9
34,34,stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,577
35,35,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt_0_2_4_llm_fs_single,text,51
36,36,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,72
37,37,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
38,38,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt_0_2_4_llm_fs_single,image,13
39,39,basic-link_p_0_sw_0_7_s_0_7_cc_1_query.txt,alt_0_2_4_llm_fs_single,spec,28
40,40,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt_0_2_4_llm_fs_single,text,1
41,41,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
42,42,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
43,43,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt_0_2_4_llm_fs_single,image,84
44,44,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,1
45,45,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
46,46,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
47,47,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
48,48,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,1
49,49,rule-mark_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,18
50,50,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt_0_2_4_llm_fs_single,text,548
51,51,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,720
52,52,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,164
53,53,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt_0_2_4_llm_fs_single,image,160
54,54,BRUSH_sw_0_7_s_0_7_cc_1_query2.txt,alt_0_2_4_llm_fs_single,spec,82
55,55,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text,1763
56,56,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1854
57,57,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,511
58,58,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,image,400
59,59,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,1629
60,60,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
61,61,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
62,62,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
63,63,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
64,64,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,472
65,65,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt_0_2_4_llm_fs_single,text,1
66,66,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
67,67,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
68,68,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt_0_2_4_llm_fs_single,image,2
69,69,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.txt,alt_0_2_4_llm_fs_single,spec,575
70,70,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,18
71,71,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,33
72,72,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
73,73,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,35
74,74,multi_layer_circular_m_2_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,21
75,75,overview-landing_cc_0_query3.txt,alt_0_2_4_llm_fs_single,text,479
76,76,overview-landing_cc_0_query3.txt,alt_0_2_4_llm_fs_single,text_0_2_4,664
77,77,overview-landing_cc_0_query3.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,45
78,78,overview-landing_cc_0_query3.txt,alt_0_2_4_llm_fs_single,image,247
79,79,overview-landing_cc_0_query3.txt,alt_0_2_4_llm_fs_single,spec,651
80,80,overview-landing_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text,304
81,81,overview-landing_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,516
82,82,overview-landing_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,25
83,83,overview-landing_cc_0_query2.txt,alt_0_2_4_llm_fs_single,image,944
84,84,overview-landing_cc_0_query2.txt,alt_0_2_4_llm_fs_single,spec,810
85,85,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,text,1
86,86,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
87,87,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
88,88,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,image,16
89,89,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,2
90,90,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt_0_2_4_llm_fs_single,text,355
91,91,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,548
92,92,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,48
93,93,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt_0_2_4_llm_fs_single,image,89
94,94,BRUSH_sw_0_7_s_0_7_cc_1_query1.txt,alt_0_2_4_llm_fs_single,spec,94
95,95,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text,373
96,96,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,832
97,97,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
98,98,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,image,53
99,99,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,622
100,100,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,118
101,101,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,119
102,102,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,9
103,103,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,10
104,104,scatterplot_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,256
105,105,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text,614
106,106,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,312
107,107,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
108,108,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,image,261
109,109,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,spec,714
110,110,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt_0_2_4_llm_fs_single,text,27
111,111,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
112,112,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
113,113,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt_0_2_4_llm_fs_single,image,2
114,114,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.txt,alt_0_2_4_llm_fs_single,spec,628
115,115,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt_0_2_4_llm_fs_single,text,12
116,116,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,6
117,117,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,82
118,118,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt_0_2_4_llm_fs_single,image,1647
119,119,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.txt,alt_0_2_4_llm_fs_single,spec,75
120,120,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,20
121,121,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,21
122,122,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
123,123,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
124,124,scatterplot_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,350
125,125,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text,388
126,126,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,36
127,127,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
128,128,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,image,74
129,129,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,spec,538
130,130,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text,1840
131,131,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1845
132,132,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,646
133,133,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,image,370
134,134,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,spec,1645
135,135,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,7
136,136,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,8
137,137,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,30
138,138,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,10
139,139,OVERLAY_TRACKS_LINE_POINT_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,2
140,140,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,2
141,141,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
142,142,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
143,143,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,32
144,144,rule-mark_p_0_sw_1_2_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,24
145,145,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,162
146,146,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,159
147,147,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,8
148,148,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,2
149,149,stratified-point_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,501
150,150,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,85
151,151,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,117
152,152,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
153,153,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,5
154,154,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,49
155,155,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,text,484
156,156,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,564
157,157,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,8
158,158,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,image,69
159,159,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,2412
160,160,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,758
161,161,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,939
162,162,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,145
163,163,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,599
164,164,BRUSH_sw_1_2_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,55
165,165,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,489
166,166,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,750
167,167,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
168,168,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,2
169,169,band_connection_p_0_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,2045
170,170,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,21
171,171,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,20
172,172,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
173,173,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,29
174,174,OVERLAY_TRACKS_LINE_POINT_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,1
175,175,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text,659
176,176,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,405
177,177,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,11
178,178,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,image,264
179,179,EX_SPEC_CLINVAR_LOLLIPOP_sw_0_7_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,spec,683
180,180,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt_0_2_4_llm_fs_single,text,9
181,181,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,11
182,182,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,176
183,183,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt_0_2_4_llm_fs_single,image,331
184,184,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt_0_2_4_llm_fs_single,spec,73
185,185,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt_0_2_4_llm_fs_single,text,208
186,186,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,422
187,187,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
188,188,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt_0_2_4_llm_fs_single,image,21
189,189,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt_0_2_4_llm_fs_single,spec,1988
190,190,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
191,191,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,3
192,192,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
