,query_file,query_type,target_embedding_type,smallest_k_matched
881,EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2.json,specs,image,58
882,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,3
883,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,16
884,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,spec,4
885,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,text,3081
886,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,3054
887,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,2542
888,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.json,specs,image,3012
889,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,1
890,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,1
891,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,spec,2
892,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text,916
893,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,1464
894,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,136
895,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.json,specs,image,967
896,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,spec_frequency,1
897,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,spec_onehot,1
898,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,spec,1
899,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,text,857
900,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,text_0_2_4,1060
901,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,text_0_2_4_llm_fs_single,15
902,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.json,specs,image,429
903,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,spec_frequency,18
904,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,spec_onehot,23
905,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,spec,28
906,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,text,464
907,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,text_0_2_4,264
908,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,text_0_2_4_llm_fs_single,722
909,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,image,1098
910,gene_annotation_single_1_s_1_0_oc_query.json,specs,spec_frequency,1
911,gene_annotation_single_1_s_1_0_oc_query.json,specs,spec_onehot,1
912,gene_annotation_single_1_s_1_0_oc_query.json,specs,spec,1
913,gene_annotation_single_1_s_1_0_oc_query.json,specs,text,17
914,gene_annotation_single_1_s_1_0_oc_query.json,specs,text_0_2_4,8
915,gene_annotation_single_1_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,81
916,gene_annotation_single_1_s_1_0_oc_query.json,specs,image,854
917,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,spec_frequency,2
918,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,spec_onehot,4
919,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,spec,27
920,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,text,366
921,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,text_0_2_4,447
922,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,text_0_2_4_llm_fs_single,29
923,BAR_sw_1_0_s_1_2_cc_0_query.json,specs,image,809
924,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,spec_frequency,1
925,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,spec_onehot,1
926,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,spec,2
927,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,text,989
928,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,text_0_2_4,959
929,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,86
930,circular-point-first_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,image,137
931,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,spec_frequency,1
932,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,spec_onehot,1
933,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,spec,823
934,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,text,1575
935,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,text_0_2_4,1552
936,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,text_0_2_4_llm_fs_single,69
937,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.json,specs,image,3164
938,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,spec_frequency,1
939,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,spec_onehot,1
940,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,spec,1
941,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,text,2284
942,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,text_0_2_4,2322
943,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,text_0_2_4_llm_fs_single,44
944,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.json,specs,image,1674
945,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,spec_frequency,1
946,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,spec_onehot,1
947,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,spec,2
948,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,text,736
949,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,text_0_2_4,1424
950,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,1127
951,LINKING_TRACKS_sw_0_7_s_0_7_cc_0_query1.json,specs,image,1505
952,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,spec_frequency,14
953,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,spec_onehot,8
954,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,spec,3
955,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,text,1
956,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,text_0_2_4,1
957,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,text_0_2_4_llm_fs_single,10
958,gene_annotation_p_4_sw_1_0_s_1_0_query5.json,specs,image,407
959,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,spec_frequency,62
960,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,spec_onehot,65
961,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,spec,952
962,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,text,91
963,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,text_0_2_4,160
964,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,text_0_2_4_llm_fs_single,1371
965,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query1.json,specs,image,2569
966,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,spec_frequency,1
967,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,spec_onehot,4
968,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,spec,9
969,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,text,401
970,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,text_0_2_4,622
971,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,text_0_2_4_llm_fs_single,255
972,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.json,specs,image,406
973,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,spec_frequency,2
974,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,spec_onehot,4
975,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,spec,1
976,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,text,640
977,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,text_0_2_4,650
978,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,text_0_2_4_llm_fs_single,26
979,EX_SPEC_CIRCULR_RANGE_sw_1_0_s_1_0_cc_2_query.json,specs,image,1887
980,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,spec_frequency,1
981,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,spec_onehot,1
982,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,spec,1154
983,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,text,17
984,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,text_0_2_4,23
985,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,text_0_2_4_llm_fs_single,207
986,EX_SPEC_MATRIX_HFFC6_sw_1_0_s_1_0_hot_query2.json,specs,image,589
987,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,6
988,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,7
989,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,spec,1
990,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,text,649
991,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,638
992,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,23
993,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_0_7_cc_0_query.json,specs,image,1321
994,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,spec_frequency,14
995,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,spec_onehot,4
996,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,spec,610
997,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,text,87
998,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,text_0_2_4,126
999,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,text_0_2_4_llm_fs_single,440
1000,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_query1.json,specs,image,2182
1001,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,spec_frequency,2
1002,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,spec_onehot,8
1003,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,spec,20
1004,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,text,1477
1005,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4,1022
1006,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,text_0_2_4_llm_fs_single,399
1007,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.json,specs,image,2080
1008,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,spec_frequency,1
1009,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,spec_onehot,3
1010,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,spec,5
1011,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,text,340
1012,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,text_0_2_4,233
1013,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,116
1014,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_0_7_cc_0_query.json,specs,image,1469
1015,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
1016,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
1017,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,3
1018,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,712
1019,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1332
1020,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,24
1021,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,134
1022,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,spec_frequency,10
1023,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,spec_onehot,6
1024,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,spec,16
1025,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,text,648
1026,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4,737
1027,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,text_0_2_4_llm_fs_single,470
1028,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.json,specs,image,108
1029,gene_annotation_single_2_s_1_0_oc_query.json,specs,spec_frequency,34
1030,gene_annotation_single_2_s_1_0_oc_query.json,specs,spec_onehot,14
1031,gene_annotation_single_2_s_1_0_oc_query.json,specs,spec,136
1032,gene_annotation_single_2_s_1_0_oc_query.json,specs,text,227
1033,gene_annotation_single_2_s_1_0_oc_query.json,specs,text_0_2_4,604
1034,gene_annotation_single_2_s_1_0_oc_query.json,specs,text_0_2_4_llm_fs_single,59
1035,gene_annotation_single_2_s_1_0_oc_query.json,specs,image,855
1036,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,spec_frequency,1
1037,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,spec_onehot,1
1038,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,spec,1
1039,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,text,1
1040,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,text_0_2_4,1
1041,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,text_0_2_4_llm_fs_single,71
1042,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.json,specs,image,1160
1043,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,spec_frequency,1
1044,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,spec_onehot,1
1045,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,spec,541
1046,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,text,2068
1047,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,text_0_2_4,1972
1048,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,text_0_2_4_llm_fs_single,345
1049,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.json,specs,image,128
1050,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,spec_frequency,3
1051,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,spec_onehot,2
1052,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,spec,7
1053,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,text,610
1054,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,text_0_2_4,642
1055,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,text_0_2_4_llm_fs_single,6
1056,EX_SPEC_CYTOBANDS_sw_1_2_s_1_2_oc_circular_query.json,specs,image,914
1057,circulars_p_4_oc_query2.json,specs,spec_frequency,1
1058,circulars_p_4_oc_query2.json,specs,spec_onehot,37
1059,circulars_p_4_oc_query2.json,specs,spec,757
1060,circulars_p_4_oc_query2.json,specs,text,933
1061,circulars_p_4_oc_query2.json,specs,text_0_2_4,920
1062,circulars_p_4_oc_query2.json,specs,text_0_2_4_llm_fs_single,128
1063,circulars_p_4_oc_query2.json,specs,image,3
1064,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,spec_frequency,3
1065,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,spec_onehot,3
1066,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,spec,50
1067,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,text,521
1068,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,text_0_2_4,653
1069,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,text_0_2_4_llm_fs_single,98
1070,POINT_sw_1_2_s_0_7_cc_3_query.json,specs,image,26
1071,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,spec_frequency,8
1072,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,spec_onehot,13
1073,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,spec,3
1074,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,text,1
1075,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,text_0_2_4,1
1076,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,text_0_2_4_llm_fs_single,10
1077,gene_annotation_p_4_sw_1_0_s_1_0_query2.json,specs,image,407
1078,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,spec_frequency,6
1079,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,spec_onehot,1
1080,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,spec,19
1081,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,text,2380
1082,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,text_0_2_4,2381
1083,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,text_0_2_4_llm_fs_single,260
1084,basic-link_p_0_sw_0_7_s_1_2_cc_2_query.json,specs,image,941
1085,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
1086,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
1087,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,spec,7
1088,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,text,823
1089,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,1397
1090,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,21
1091,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.json,specs,image,29
1092,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,spec_frequency,6
1093,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,spec_onehot,2
1094,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,spec,1
1095,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,text,19
1096,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,text_0_2_4,509
1097,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,text_0_2_4_llm_fs_single,2
1098,EX_SPEC_CIRCULR_RANGE_sw_0_7_s_1_2_cc_1_query.json,specs,image,1444
1099,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,spec_frequency,4
1100,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,spec_onehot,3
1101,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,spec,661
1102,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,text,76
1103,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,text_0_2_4,147
1104,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,text_0_2_4_llm_fs_single,408
1105,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query1.json,specs,image,2166
1106,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,spec_frequency,4
1107,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,spec_onehot,1
1108,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,spec,4
1109,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,text,2746
1110,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,text_0_2_4,2770
1111,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,text_0_2_4_llm_fs_single,880
1112,band_connection_p_0_sw_0_7_s_0_7_cc_2_query.json,specs,image,1842
1113,circulars_p_3_cc_0_query1.json,specs,spec_frequency,1
1114,circulars_p_3_cc_0_query1.json,specs,spec_onehot,37
1115,circulars_p_3_cc_0_query1.json,specs,spec,756
1116,circulars_p_3_cc_0_query1.json,specs,text,934
1117,circulars_p_3_cc_0_query1.json,specs,text_0_2_4,927
1118,circulars_p_3_cc_0_query1.json,specs,text_0_2_4_llm_fs_single,26
1119,circulars_p_3_cc_0_query1.json,specs,image,58
1120,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,spec_frequency,1
1121,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,spec_onehot,1
1122,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,spec,1
1123,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,text,184
1124,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4,952
1125,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,text_0_2_4_llm_fs_single,46
1126,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.json,specs,image,20
1127,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,spec_frequency,1
1128,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,spec_onehot,1
1129,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,spec,1
1130,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,text,2513
1131,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4,2455
1132,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,text_0_2_4_llm_fs_single,101
1133,EX_SPEC_SEQUENCE_TRACK_sw_1_2_s_1_2_oc_query.json,specs,image,1674
1134,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,spec_frequency,1
1135,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,spec_onehot,1
1136,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,spec,5
1137,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,text,1293
1138,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,text_0_2_4,1379
1139,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,text_0_2_4_llm_fs_single,170
1140,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2.json,specs,image,130
1141,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,spec_frequency,1
1142,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,spec_onehot,1
1143,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,spec,55
1144,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,text,881
1145,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,text_0_2_4,1103
1146,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,text_0_2_4_llm_fs_single,473
1147,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.json,specs,image,318
1148,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,spec_frequency,1
1149,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.json,specs,spec_onehot,1
